Year/Month;NoDur;Durbl;Manuf;Enrgy;HiTec;Telcm;Shops;Hlth ;Utils;Other
194110;-0.053928342;-0.083599024;-0.070207895;0.000899595;-0.079909383;-0.054667401;-0.066781034;-0.025112701;-0.145719654;-0.063898726
194111;-0.02306394;-0.054984308;-0.026960182;-0.026549335;-0.017247893;-0.086647807;-0.045625178;0.00039992;-0.125109811;-0.038636884
194112;-0.075370307;-0.085666827;-0.051819749;-0.142485648;-0.072140678;-0.053822807;-0.137309951;-0.040613683;-0.125336491;-0.117883041
194201;0.098396322;0.135142594;0.067938983;0.094491663;0.086177696;-0.045311223;0.067938983;0.029170377;0.16279889;0.302324349
194202;-0.027473977;0.036331929;-0.005515181;-0.029737818;-0.011060947;-0.066674133;-0.013591954;-0.055407007;-0.025728149;-0.026857454
194203;-0.064965279;-0.002603386;-0.038117322;-0.057735051;0.004688989;-0.047301273;-0.046358124;-0.045834536;-0.125790006;-0.093871216
194204;-0.048665172;-0.036871475;-0.058052931;-0.042594398;-0.054350595;-0.009444459;-0.06134363;-0.032110054;-0.058901108;-0.022756987
194205;0.043442558;0.004091618;0.010148331;0.022739487;0.060718735;0.091667189;0.060342229;0.073436318;0.0660686;0.018919885
194206;0.036524775;0.012718772;0.020782539;0.044686518;0.034594645;0.013902905;0.017643435;0.045355702;0.000499875;0.021370026
194207;0.0428679;0.047265192;0.033918218;0.048980622;0.051833149;0.032176732;0.05287704;0.024204689;0.001199281;0.069152859
194208;0.019018006;0.03979747;0.020586634;0.047360571;0.017053755;0.026057534;0.010148331;0.029752958;0.020782539;0.052971885
194209;0.031110995;0.044686518;0.032176732;0.068779515;0.045737892;0.085076172;0.017545179;0.019998687;0.101472969;0.086452888
194210;0.073064571;0.113864256;0.093490343;0.085810656;0.105890375;0.139848895;0.055056206;0.046883586;0.208638865;0.112882157
194211;0.008662373;-0.042803122;-0.030149977;-0.008838949;0.006876304;0.053919842;0.03449804;0.016758784;-0.048875168;-0.040613683
194212;0.03411153;0.033628181;0.036910354;0.049932369;0.085718875;0.045737892;0.003693172;0.090571698;0.049075838;0.018330957
194301;0.137934186;0.161438346;0.125839385;0.128744956;0.086819692;0.091028298;0.145830448;0.058929068;0.312618558;0.235072122
194302;0.080934617;0.14019663;0.098396322;0.088651698;0.068966204;0.081026839;0.078256498;0.058740495;0.210828026;0.23956793
194303;0.094673614;0.14202026;0.095219267;0.140544245;0.103639035;0.063350316;0.12777737;0.11270349;0.023618866;0.11270349
194304;0.044686518;0.034014879;-0.003004509;0.040469933;0.025375306;0.077053629;0.069339478;0.048885398;0.110467453;0.057608313
