1.38,2.82,2.95,3.3,0.28,0.29,1.33,9.49,1.7,3.32,636.02,13.8933,33.9867,0.2418771721,0.05,0.0681,0.0747,0.0609,0.0161312454,0.0041666667,0.0058631922,-0.0011,0.0014,0.0013839441,-5.31418e-05,0.034861,0.033415,12.53,3.14
3.14,2.85,2.86,2.99,6.86,7.75,4,5.26,-0.29,2.32,640.43,13.9987,34.0133,0.2378947371,0.0483,0.0699,0.0763,0.0659,0.0168058204,0.004025,0.003238342,-0.0483,-0.0373,0.0012676223,-0.0002278549,0.010088,0.007689,17.04,2.92
2.92,4.36,2.21,6.66,0.5,3.61,6.26,3.32,0.64,2.53,645.5,14.104,34.04,0.2392996154,0.0496,0.0735,0.0803,0.0684,0.0168959567,0.0041333333,0.0051646223,-0.021,-0.013,0.001741708,3.05558e-05,0.009585,0.00786,18.88,3.5
3.5,6.29,6.19,11.03,13.07,5.27,6.19,7.46,-0.56,2.73,654.17,14.1603,34.33,0.2400758062,0.0495,0.075,0.0819,0.0706,0.0211307237,0.004125,0.0038535645,-0.0165,-0.016,0.0009818335,6.82249e-05,0.015133,0.013857,15.83,6.71
6.71,10,5.57,6.83,11.53,6.16,9,7.43,1.22,4.67,669.12,14.2167,34.62,0.2369235155,0.0502,0.0762,0.083,0.0717,0.0263978812,0.0041833333,0.0019193858,-0.0054,5e-04,0.0011253096,-0.0002545209,0.025257,0.02253,16.07,-2.82
-2.82,-2.58,-3.3,0.95,-8.35,-2.39,-3.16,-6.47,2.84,-0.78,670.63,14.273,34.91,0.2364437252,0.0509,0.0771,0.084,0.0703,0.0271956085,0.0042416667,0.0006385696,0.0203,0.0172,0.0003947932,-0.0008478904,0.004128,0.002562,13.68,-8.85
-8.85,-6.25,-7.96,-4.29,-14.02,-11.09,-8.94,-14.55,-3.2,-5.35,639.95,14.4033,35.2733,0.2418198938,0.0515,0.0765,0.0835,0.0707,0.0311141679,0.0042916667,0.0019144863,0.0018,0.001,0.0023551525,-0.0004704749,-0.044441,-0.046048,19.46,4.18
4.18,4.32,3.61,4.64,4.72,6.03,4.56,5.37,4.11,4.49,651.99,14.5337,35.6367,0.2380611179,0.0505,0.0746,0.0818,0.0726,0.0308658156,0.0042083333,0.001910828,-0.0139,-0.007,0.0011215051,-0.0003522358,0.021928,0.019589,17.01,1.66
1.66,2.37,2.87,5.16,4.59,2.1,1.22,3.97,1.21,2.93,687.31,14.664,36,0.2272973181,0.0509,0.0766,0.0835,0.0704,0.0295555316,0.0042416667,0.0031786395,0.029,0.0259,0.0006862354,-0.0005386936,0.056035,0.054112,16.95,-2.16
-2.16,-0.46,-1.29,8.05,-5.27,-7.81,-4.31,-7.23,2.01,-0.43,705.27,14.7423,36.91,0.2217476558,0.0499,0.0739,0.0807,0.0671,0.0256276826,0.0041583333,0.0031685678,0.0404,0.0361,0.0006066275,-0.0005314503,0.026798,0.025348,18.11,1.67
