Index,YM,Average,CumSumAverage,Month,Year,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other,Index,D12,E12,b.m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx
668.00,198202.00,-4.36,896.74,2.00,1982.00,-1.88,-2.79,-4.09,-15.73,-5.91,-3.77,-2.42,-3.09,0.27,-4.17,113.11,6.69,14.9933,1.126287316,0.1348,0.1527,0.1718,0.1402,0.010506109,0.011233333,0.003181336,0.0182,0.0312,0.001918265,-0.002061765,-0.050441,-0.059588
669.00,198203.00,-0.53,896.21,3.00,1982.00,0.73,0.52,-2.22,-4.99,-1.29,0.15,1.61,-0.23,1.71,-1.25,111.96,6.72,14.81,1.185750574,0.1268,0.1458,0.1682,0.1387,0.005548433,0.010566667,-0.001057083,0.0231,0.0306,0.001795198,-0.001889145,-0.006805,-0.010463
670.00,198204.00,5.89,902.11,4.00,1982.00,5.82,5.86,3.58,1.48,8.34,8.05,6.6,9.71,4.06,5.42,116.44,6.75,14.5967,1.149983498,0.127,0.1446,0.1678,0.1348,0.002923686,0.010583333,0.004232804,0.0373,0.0338,0.001246807,-0.001933742,0.04155,0.040063
671.00,198205.00,-2.42,899.69,5.00,1982.00,-1.22,-3.09,-3.25,-1.84,-3.47,-3.84,-1.23,-3.71,-0.1,-2.41,111.88,6.78,14.3833,1.190423896,0.1209,0.1426,0.1664,0.1358,-0.000958184,0.010075,0.009483667,0.0034,0.0245,0.000854807,-0.00211736,-0.029505,-0.039834
672.00,198206.00,-3.08,896.61,6.00,1982.00,-0.5,-0.44,-3.16,-10.41,-4.99,-2.87,-0.76,-2.9,-1.5,-3.25,109.61,6.81,14.17,1.201581417,0.1247,0.1481,0.1692,0.1412,0.00121303,0.010391667,0.012526096,-0.0223,-0.0468,0.001490294,-0.002177932,-0.015779,-0.018934
673.00,198207.00,-1.49,895.12,7.00,1982.00,-0.02,0.77,-1.08,-10.79,-1.33,-0.86,1.36,0.47,-2.05,-1.38,107.09,6.8233,13.9667,1.206529805,0.1135,0.1461,0.168,0.1352,-0.011551892,0.009458333,0.005154639,0.0501,0.054,0.000958581,-0.002062527,-0.020199,-0.022058
674.00,198208.00,6.03,901.15,8.00,1982.00,4.01,3.39,7.13,4.76,5.99,6.8,5.53,6.13,9.59,6.99,119.51,6.8367,13.7633,1.082424471,0.0868,0.1371,0.1632,0.1254,-0.00285763,0.007233333,0.002051282,0.0781,0.0837,0.006415949,-0.002222557,0.127402,0.116647
675.00,198209.00,2.98,904.13,9.00,1982.00,6.83,1.59,1.96,-5.89,4.96,4.02,4.69,5.5,1.99,4.14,120.42,6.85,13.56,1.088535565,0.0792,0.1294,0.1563,0.1183,0.000550709,0.0066,0.002047083,0.0618,0.0623,0.00213126,-0.001863136,0.010496,0.007717
676.00,198210.00,12.67,916.80,10.00,1982.00,11.33,15.5,11.64,8.37,18.52,12.75,13.42,15.5,6.2,13.47,133.71,6.8567,13.2533,0.983745412,0.0771,0.1212,0.1473,0.1112,0.006557832,0.006425,0.003064351,0.0634,0.0759,0.006125979,-0.001834703,0.113863,0.111235
677.00,198211.00,9.23,926.03,11.00,1982.00,9.73,11.97,9.6,-5.89,14.4,14.2,10.98,14.87,1.88,10.57,138.54,6.8633,12.9467,0.938726811,0.0807,0.1168,0.143,0.1125,0.000958155,0.006725,-0.00203666,-2.00E-04,0.0201,0.005491651,-0.00185838,0.045754,0.037554
678.00,198212.00,1.96,928.00,12.00,1982.00,1.99,1.12,3.01,-1.54,4.22,-0.58,2.72,4.06,2.76,1.87,140.64,6.87,12.64,0.932214727,0.0794,0.1183,0.1414,0.1095,0.002990054,0.006616667,-0.004081633,0.0312,0.0108,0.002490242,-0.001346349,0.016835,0.014676
679.00,198301.00,11.42,939.42,1.00,1983.00,6.93,12.08,9.78,16.51,16,17.61,8.31,12.43,4,10.58,145.3,6.8833,12.5667,0.906944315,0.0786,0.1179,0.1394,0.1113,0.00219476,0.00655,0.00204918,-0.0309,-0.0094,0.003280873,-0.00136351,0.035293,0.033317
680.00,198302.00,5.22,944.64,2.00,1983.00,7.51,8.46,6.4,-5.95,9.05,2.41,8.53,8.44,2.4,4.95,148.06,6.8967,12.4933,0.876849239,0.0811,0.1201,0.1395,0.106,0.000355881,0.006758333,0.001022495,0.0492,0.0428,0.001911616,-0.001380987,0.025733,0.018539
681.00,198303.00,4.73,949.37,3.00,1983.00,7.06,4.95,3.99,2.66,2.59,3.94,8.9,6.07,0.73,6.45,152.96,6.91,12.42,0.780067786,0.0835,0.1173,0.1361,0.1083,0.005993542,0.006958333,0,-0.0094,0.0072,0.001571824,-0.001214853,0.03547,0.032459
682.00,198304.00,7.52,956.90,4.00,1983.00,7.73,9.38,6.34,8.45,6.92,4.48,9.79,8.62,4.37,9.16,164.42,6.92,12.4767,0.71888762,0.0821,0.1151,0.1329,0.1051,0.006626844,0.006841667,0.007150153,0.035,0.0548,0.001423778,-0.000870607,0.075719,0.074655
683.00,198305.00,9.04,965.93,5.00,1983.00,6.17,9.15,8.4,16.66,12.11,8.38,8.84,8.13,3.99,8.52,162.39,6.93,12.5333,0.734595577,0.0819,0.1146,0.1309,0.1112,0.010428913,0.006825,0.006085193,-0.0386,-0.0324,0.001084624,-0.000639872,-0.005687,-0.0121
684.00,198306.00,4.84,970.77,6.00,1983.00,5.71,7.28,4.28,4.77,6.29,3.13,7.33,5.7,-0.14,4.03,168.11,6.94,12.59,0.721382042,0.0879,0.1174,0.1337,0.1119,0.015826551,0.007325,0.003024194,0.0039,-0.0046,0.001399148,-0.000827812,0.03697,0.033719
685.00,198307.00,-2.30,968.48,7.00,1983.00,-0.61,-2.66,-1.31,1.24,-6.07,-5.56,-1.49,-6.93,1.83,-1.39,162.56,6.96,12.8267,0.735061123,0.0908,0.1215,0.1339,0.1198,0.025380209,0.007566667,0.004020101,-0.0486,-0.0455,0.002292858,-0.001245016,-0.031238,-0.032321
686.00,198308.00,-3.35,965.13,8.00,1983.00,-2.51,-6.8,-3.08,-1.92,-5.33,-5.57,-4.53,-4.25,2.02,-1.5,164.4,6.98,13.0633,0.724822392,0.0934,0.1251,0.1364,0.121,0.019474631,0.007783333,0.003003003,0.002,0.0051,0.001369031,-0.001300675,0.015864,0.009484
687.00,198309.00,0.06,965.19,9.00,1983.00,1.97,0.48,1.11,-3.35,-1.38,-1.35,1.4,-2.67,3.88,0.5,166.07,7,13.3,0.714847583,0.09,0.1237,0.1355,0.1157,0.023142101,0.0075,0.00499002,0.0505,0.0392,0.001057274,-0.001828432,0.014153,0.010885
688.00,198310.00,-5.81,959.38,10.00,1983.00,-3.75,-5.13,-5.16,-6.79,-10.98,-7.95,-4.93,-10.68,1.95,-4.69,163.55,7.03,13.5433,0.719474372,0.0864,0.1225,0.1346,0.1188,0.024707395,0.0072,0.002979146,-0.0132,-0.0025,0.001115354,-0.001702248,-0.013108,-0.014695
689.00,198311.00,2.59,961.97,11.00,1983.00,4,5.94,4.88,-3.94,5.03,3.11,3.21,0.48,0.54,2.67,166.4,7.06,13.7867,0.690819893,0.0876,0.1241,0.1361,0.1176,0.026600632,0.0073,0.001980198,0.0183,0.0142,0.000836286,-0.001596236,0.023846,0.017363
690.00,198312.00,-2.53,959.44,12.00,1983.00,-1.25,-1.36,-0.28,-3.86,-4.25,-1.32,-3.12,-5.86,-2.4,-1.55,164.93,7.09,14.03,0.700359118,0.09,0.1257,0.1375,0.1197,0.02702048,0.0075,0.000988142,-0.0059,-0.0033,0.000528107,-0.001693727,-0.005749,-0.008699
691.00,198401.00,0.26,959.70,1.00,1984.00,1,-1.39,0.61,5.89,-2.33,0.09,-2.65,-1.77,2.31,0.81,163.41,7.12,14.44,0.722197644,0.089,0.122,0.1365,0.118,0.03069926,0.007416667,0.005923001,0.0244,0.027,0.000794619,-0.002095333,-0.003898,-0.005657
692.00,198402.00,-5.49,954.21,2.00,1984.00,-4.63,-6.11,-6.43,-2.21,-9.46,-7.78,-5.99,-5.67,-1.92,-4.66,157.06,7.15,14.85,0.763448031,0.0909,0.1208,0.1359,0.1217,0.026663092,0.007575,0.004906771,-0.0178,-0.0172,0.002019467,-0.001928468,-0.034034,-0.039505
693.00,198403.00,0.54,954.76,3.00,1984.00,1.61,1.66,2.07,1.53,-0.37,-2.15,0.58,0.23,-0.02,0.3,159.18,7.18,15.26,0.762475427,0.0952,0.1257,0.1399,0.1253,0.02406674,0.007933333,0.001953125,-0.0156,-0.0235,0.001354587,-0.002007952,0.017295,0.013714
694.00,198404.00,-1.72,953.04,4.00,1984.00,-0.92,-1.92,-0.5,-2.21,-2.8,-1.56,-2.45,-1.04,-1.02,-2.75,160.05,7.2233,15.5733,0.758658979,0.0969,0.1281,0.1431,0.1284,0.022643862,0.008075,0.004873294,-0.0105,-0.0073,0.00103554,-0.001914722,0.006781,0.005229
695.00,198405.00,-4.53,948.51,5.00,1984.00,-3.03,-6.25,-5.35,-4.16,-6.45,-4.16,-3.8,-7.71,0.98,-5.38,150.55,7.2667,15.8867,0.803910033,0.0983,0.1328,0.1474,0.1381,0.021473773,0.008191667,0.002909796,-0.0516,-0.0483,0.000933049,-0.001741515,-0.053131,-0.059544
696.00,198406.00,1.70,950.21,6.00,1984.00,2.04,3.12,1.93,-3.74,2.67,3.11,3.44,2.57,0.96,0.93,153.18,7.31,16.2,0.784351819,0.0987,0.1355,0.1505,0.1374,0.001264016,0.008225,0.002901354,0.015,0.0199,0.001675744,-0.001879243,0.022937,0.018709
697.00,198407.00,-4.61,945.60,7.00,1984.00,-3.61,-5.11,-3.64,-10.14,-7.87,-3.35,-2.94,-5.18,-0.45,-3.84,150.66,7.3333,16.32,0.796391938,0.1012,0.1344,0.1515,0.1293,-0.001902945,0.008433333,0.003857281,0.0693,0.0586,0.000865665,-0.0013404,-0.013765,-0.015641
698.00,198408.00,8.80,954.40,8.00,1984.00,6.84,9.44,10.25,5.87,11.83,7.04,9.66,12.79,6.93,7.3,166.68,7.3567,16.44,0.72542838,0.1047,0.1287,0.1463,0.127,-0.003137799,0.008725,0.003842459,0.0266,0.0307,0.003126833,-0.001444511,0.112438,0.105753
699.00,198409.00,-0.20,954.20,9.00,1984.00,0.82,-0.54,-0.25,-0.95,-3.28,-0.66,-0.13,-2.79,4.18,1.6,166.1,7.38,16.56,0.736050915,0.1037,0.1266,0.1435,0.1235,-0.009492547,0.008641667,0.004784689,0.0342,0.0314,0.000943209,-0.00140754,-6.40E-05,-0.003292
700.00,198410.00,-2.39,951.81,10.00,1984.00,-0.66,-2.73,-1.67,-9.97,-4.25,-2.38,-2.91,-2.03,3.29,-0.56,166.09,7.43,16.5867,0.735642466,0.0974,0.1263,0.1394,0.1173,-0.01352848,0.008116667,0.002857143,0.0561,0.0572,0.001291861,-0.001874357,0.003331,0.000216
701.00,198411.00,-2.94,948.87,11.00,1984.00,-1.26,-2.77,-2.98,-5.41,-5.63,-2.78,-3.88,-5.03,2.87,-2.5,163.58,7.48,16.6133,0.747051996,0.0861,0.1229,0.1348,0.1169,-0.021877207,0.007175,0,0.0118,0.0212,0.001020283,-0.001626786,-0.009841,-0.01495
702.00,198412.00,1.18,950.05,12.00,1984.00,1.58,2.49,0.67,-1.33,0.04,5.75,-0.56,-0.01,2.12,1.07,167.24,7.53,16.64,0.733098377,0.0806,0.1213,0.134,0.117,-0.027196787,0.006716667,0,0.0091,0.0128,0.001190055,-0.001127664,0.025556,0.021843
703.00,198501.00,11.82,961.87,1.00,1985.00,8.47,13.83,12.54,4.41,17.95,15,12.02,17.55,4.37,12.07,179.63,7.5733,16.5567,0.690255446,0.0776,0.1208,0.1326,0.1127,-0.029905005,0.006466667,0.001899335,0.0364,0.0325,0.001635854,-0.001548947,0.076868,0.074737
704.00,198502.00,4.89,966.77,2.00,1985.00,4.1,2.39,3.5,6.87,5.88,7.72,5.11,7.66,1.27,4.41,181.19,7.6167,16.4733,0.691739161,0.0827,0.1213,0.1323,0.1209,-0.024518918,0.006891667,0.004739337,-0.0493,-0.0373,0.000745303,-0.001542955,0.014166,0.008886
705.00,198503.00,-0.31,966.45,3.00,1985.00,0.04,-3.41,-2.56,-0.26,-4.52,4.67,-1.1,-2.09,5.49,0.63,180.66,7.66,16.39,0.723645779,0.0852,0.1256,0.1369,0.1181,-0.024815769,0.0071,0.003773585,0.0307,0.0179,0.000802261,-0.00187506,-0.000636,-0.00398
706.00,198504.00,-1.24,965.21,4.00,1985.00,-1.38,-2.63,-2.08,-1.78,-4.42,-1.46,-1.25,-0.02,2.31,0.29,179.83,7.6867,16.13,0.72866159,0.0795,0.1223,0.1351,0.1162,-0.022411793,0.006625,0.004699248,0.0242,0.0296,0.000459898,-0.00207819,-0.003704,-0.005413
707.00,198505.00,2.38,967.59,5.00,1985.00,4.11,-0.07,2.49,-2.77,0.71,4.35,3.3,3.3,5.28,3.12,189.55,7.7133,15.87,0.696892984,0.0748,0.1172,0.1315,0.1062,-0.025480931,0.006233333,0.003741815,0.0896,0.082,0.000833861,-0.002188642,0.06274,0.056847
708.00,198506.00,0.80,968.40,6.00,1985.00,1.93,0.26,-0.62,-4.58,-0.42,2.63,0.78,2.06,3.74,2.23,191.85,7.74,15.61,0.686430144,0.0695,0.1094,0.124,0.1055,-0.026607514,0.005791667,0.002795899,0.0142,0.0083,0.000741523,-0.002195965,0.016065,0.012925
709.00,198507.00,1.25,969.65,7.00,1985.00,1.29,1,3.65,-0.44,2.85,2.76,0.96,0.91,-2.75,2.28,190.92,7.7733,15.4833,0.68032209,0.0708,0.1097,0.1243,0.1091,-0.024638663,0.0059,0.001858736,-0.018,-0.0121,0.000718633,-0.00212819,-0.003321,-0.005235
710.00,198508.00,-0.43,969.21,8.00,1985.00,2.02,-1.35,-1.38,-1.15,-1.87,-0.03,-1.86,-1.55,1.88,0.96,188.63,7.8067,15.3567,0.687176258,0.0714,0.1105,0.125,0.1068,-0.024227473,0.00595,0.001855288,0.0259,0.026,0.000629705,-0.002259476,-0.006473,-0.011871
711.00,198509.00,-5.70,963.51,9.00,1985.00,-3.52,-4.41,-5,-6.64,-8.28,-7.95,-5.13,-7.13,-3.62,-5.32,182.08,7.84,15.23,0.68995883,0.071,0.1107,0.1248,0.1082,-0.031294354,0.005916667,0.002777778,-0.0021,0.0071,0.000865848,-0.002121274,-0.033248,-0.036197
712.00,198510.00,1.83,965.35,10.00,1985.00,3.51,2.21,1.67,-1.21,0.85,0.77,0.58,2.41,4.75,2.79,189.82,7.86,15.0233,0.667025635,0.0716,0.1102,0.1236,0.1051,-0.027069342,0.005966667,0.003693444,0.0338,0.0329,0.000911758,-0.001917188,0.045079,0.042653
713.00,198511.00,5.22,970.57,11.00,1985.00,5.77,5.32,5.31,3.19,5.52,5.22,6.14,5.54,4.38,5.83,202.17,7.88,14.8167,0.622703158,0.0724,0.1055,0.1199,0.1011,-0.027715873,0.006033333,0.00275989,0.0401,0.037,0.000943072,-0.001814477,0.071887,0.06663
714.00,198512.00,2.21,972.78,12.00,1985.00,4.51,2.71,4.27,-8.68,3.93,0.13,3.67,3.92,4.07,3.59,211.28,7.9,14.61,0.592692688,0.071,0.1016,0.1158,0.0956,-0.019465082,0.005916667,0.002752294,0.0541,0.0469,0.001230101,-0.001721356,0.048156,0.045156
715.00,198601.00,3.56,976.34,1.00,1986.00,3.72,4.12,2.7,-0.6,4.26,2.24,3.86,4.94,3.96,6.4,211.78,7.94,14.58,0.5835174,0.0707,0.1005,0.1144,0.0958,-0.019171777,0.005891667,0.002744739,-0.0025,0.0045,0.001920144,-0.001847265,0.004706,0.002962
716.00,198602.00,5.33,981.67,2.00,1986.00,6.97,10.23,7.37,-7.32,5.71,4.98,7.14,3.81,6.13,8.32,226.92,7.98,14.55,0.536376722,0.0706,0.0967,0.1111,0.0841,-0.017914257,0.005883333,-0.002737226,0.1145,0.0752,0.001089309,-0.001991718,0.076525,0.071556
717.00,198603.00,5.27,986.95,3.00,1986.00,6.83,7.06,5.9,-1.52,2.97,6.92,5.76,10.02,4.1,4.67,238.9,8.02,14.52,0.519627628,0.0656,0.09,0.105,0.0766,-0.016419622,0.005466667,-0.004574565,0.077,0.0256,0.001373753,-0.001918316,0.055832,0.05332
718.00,198604.00,1.29,988.24,4.00,1986.00,1.63,2.59,0.5,-1.15,2.73,2.38,2.23,0.79,-0.52,1.72,235.52,8.0467,14.5833,0.529714459,0.0606,0.0879,0.1019,0.0782,-0.024584783,0.00505,-0.001838235,-0.008,0.0016,0.002458975,-0.002229328,-0.013348,-0.015054
719.00,198605.00,3.92,992.15,5.00,1986.00,5.03,1.75,2.94,4.96,3.02,4.06,6.02,4.57,3.4,3.44,247.35,8.0733,14.6467,0.503540771,0.0615,0.0909,0.1029,0.0848,-0.021871955,0.005125,0.002762431,-0.0505,-0.0164,0.001369939,-0.002216698,0.055326,0.050804
720.00,198606.00,1.28,993.43,6.00,1986.00,3.15,-0.34,0.07,-0.18,-2.45,0.62,3.09,2.41,4.92,1.46,250.84,8.1,14.71,0.499281457,0.0621,0.0913,0.1034,0.079,-0.012293237,0.005175,0.005509642,0.0613,0.0218,0.001596568,-0.002562187,0.015744,0.01331
721.00,198607.00,-6.85,986.58,7.00,1986.00,-5.57,-9.39,-8.21,-9.83,-10.23,-4.23,-9.26,-8.67,3.2,-6.33,236.12,8.1433,14.7567,0.532301401,0.0583,0.0888,0.1016,0.0809,-0.011286033,0.004858333,0,-0.0108,0.0031,0.002415862,-0.002356723,-0.057541,-0.059378
722.00,198608.00,1.99,988.56,8.00,1986.00,2.2,-0.78,1.4,8.59,1.2,-1.39,-0.39,0.21,6.69,2.13,252.93,8.1867,14.8033,0.497803344,0.0553,0.0872,0.1018,0.0763,-0.009676952,0.004608333,0.001826484,0.0499,0.0275,0.001260621,-0.002633002,0.074417,0.070076
723.00,198609.00,-6.52,982.05,9.00,1986.00,-6.26,-6.13,-4.41,-3.82,-7.78,-7.07,-7.22,-9.25,-7.12,-6.1,231.32,8.23,14.85,0.534629267,0.0521,0.0889,0.102,0.0827,-0.00513866,0.004341667,0.004557885,-0.05,-0.0114,0.004207378,-0.00237943,-0.083243,-0.085664
724.00,198610.00,3.07,985.12,10.00,1986.00,3.67,3.67,2.14,-0.75,2.91,5.21,3.5,3.57,5.04,1.78,243.98,8.2467,14.7267,0.503245802,0.0518,0.0886,0.1024,0.0803,-0.008024504,0.004316667,0.000907441,0.0289,0.0189,0.000990613,-0.002256776,0.056538,0.053813
725.00,198611.00,-0.65,984.47,11.00,1986.00,0.69,0.86,-0.53,-2.99,0.36,-1.69,-0.18,-1.47,0.3,-1.83,249.22,8.2633,14.6033,0.493671085,0.0535,0.0868,0.1007,0.0779,-0.002124438,0.004458333,0.000906618,0.0267,0.0233,0.001730878,-0.002409017,0.024876,0.019717
726.00,198612.00,-3.67,980.80,12.00,1986.00,-3.37,-2.95,-2.88,-2.95,-4.37,-3.59,-4.98,-5.25,-2.93,-3.43,242.17,8.28,14.48,0.498430866,0.0553,0.0849,0.0997,0.0789,-0.011375999,0.004608333,0.000905797,-0.0018,0.0117,0.001262324,-0.002240325,-0.027513,-0.030174
727.00,198701.00,11.98,992.78,1.00,1987.00,9.55,10.99,12.76,20.08,14.28,13.01,8.12,12.15,7.97,10.89,274.08,8.3,14.6867,0.437897351,0.0543,0.0836,0.0972,0.0778,-0.005840659,0.004525,0.006334842,0.0161,0.0216,0.002478285,-0.0020475,0.135183,0.133724
728.00,198702.00,7.10,999.88,2.00,1987.00,7.12,6.37,8.12,5.5,10.59,5.32,7.45,14.77,-0.09,5.81,284.2,8.32,14.8933,0.424911983,0.0559,0.0838,0.0965,0.0763,-0.004505936,0.004658333,0.003597122,0.0202,0.0058,0.001412264,-0.002041947,0.041778,0.037845
729.00,198703.00,3.90,1003.78,3.00,1987.00,3.96,2.25,4.12,13.78,0.8,6.54,1.82,3.09,-0.15,2.77,291.7,8.34,15.1,0.428040214,0.0559,0.0836,0.0961,0.0795,-0.00221743,0.004658333,0.004480287,-0.0223,-0.0087,0.001971102,-0.002037288,0.026336,0.023832
730.00,198704.00,-1.85,1001.93,4.00,1987.00,-3.25,-1.02,-1.85,3.41,-0.52,-2.59,-2.99,-2.51,-4.42,-2.72,288.36,8.4,14.8733,0.431471859,0.0564,0.0885,0.1004,0.0859,0.004493005,0.0047,0.005352364,-0.0473,-0.0502,0.004193838,-0.001725468,-0.009045,-0.011093
731.00,198705.00,0.82,1002.75,5.00,1987.00,-0.74,1.87,1.47,7.69,0.43,1.78,-1.3,-1.22,-0.95,-0.83,290.1,8.46,14.6467,0.430490886,0.0566,0.0933,0.1051,0.088,0.006940958,0.004716667,0.003549246,-0.0105,-0.0052,0.002489211,-0.001669804,0.009128,0.005199
732.00,198706.00,3.03,1005.78,6.00,1987.00,4.25,2.86,3.66,3.08,0.13,6.14,3.34,2.01,2.59,2.21,304,8.52,14.42,0.407892397,0.0567,0.0932,0.1052,0.0877,0.005202462,0.004725,0.003536693,0.0098,0.0155,0.001070387,-0.001750249,0.05014,0.047654
733.00,198707.00,3.96,1009.74,7.00,1987.00,2.79,2.88,4.81,16.34,1.46,5.83,3.91,-0.44,-0.45,2.45,318.66,8.5667,14.9,0.383543216,0.0569,0.0942,0.1061,0.0907,0.001882197,0.004741667,0.002643172,-0.0178,-0.0119,0.000818162,-0.001654334,0.049843,0.047883
734.00,198708.00,1.22,1010.96,8.00,1987.00,2.52,2.78,1.89,-4.37,1.87,1.32,1.79,-0.09,2.3,2.18,329.8,8.6133,15.38,0.37045382,0.0604,0.0967,0.108,0.0936,0.001997436,0.005033333,0.005272408,-0.0165,-0.0075,0.001776142,-0.001639377,0.039108,0.035441
735.00,198709.00,-1.82,1009.14,9.00,1987.00,-1.12,-0.72,-0.11,-4.38,-0.82,-1.76,-3.05,-2.1,-2.31,-1.83,321.83,8.66,15.86,0.379966722,0.064,0.1018,0.1131,0.0992,0.006350332,0.005333333,0.005244755,-0.0369,-0.0422,0.002534827,-0.002827205,-0.02194,-0.024079
736.00,198710.00,-26.98,982.16,10.00,1987.00,-28.01,-31.56,-29.91,-25.83,-31.62,-25.29,-29.61,-32.67,-10.45,-24.85,251.79,8.71,16.4067,0.494850843,0.0613,0.1052,0.1162,0.0926,0.01047774,0.005108333,0.002608696,0.0623,0.0507,0.070945104,-0.002900643,-0.215795,-0.217944
737.00,198711.00,-5.73,976.43,11.00,1987.00,-6.35,-5.66,-4.17,-7.14,-7.61,-7.01,-7.22,-6.36,-1.58,-4.16,230.3,8.76,16.9533,0.538027324,0.0569,0.1001,0.1123,0.0931,0.00989844,0.004741667,0.000867303,0.0037,0.0125,0.00678551,-0.002787493,-0.081874,-0.086541
738.00,198712.00,4.20,980.62,12.00,1987.00,4.3,6.6,5.13,-2.75,5.08,18,1.58,1.44,1.13,1.44,247.08,8.81,17.5,0.508812016,0.0577,0.1011,0.1129,0.092,0.013274756,0.004808333,0,0.0165,0.0212,0.006852202,-0.00270069,0.073922,0.071025
739.00,198801.00,7.75,988.37,1.00,1988.00,5.63,6.71,7.84,7.58,7.32,5.22,8.15,12.55,8.16,8.31,257.07,8.8567,17.8633,0.503773835,0.0581,0.0988,0.1107,0.0852,0.008422745,0.004841667,0.002599653,0.0666,0.0517,0.009157585,-0.002431406,0.042712,0.041086
740.00,198802.00,6.86,995.23,2.00,1988.00,8.39,8.69,7.83,3.29,6.79,9.92,9.18,7.47,2.22,4.82,267.82,8.9033,18.2267,0.476197372,0.0566,0.094,0.1062,0.0854,0.008792264,0.004716667,0.002592913,0.0052,0.0138,0.001967352,-0.002464067,0.047445,0.040574
741.00,198803.00,3.81,999.04,3.00,1988.00,3.96,5,5.07,5.78,3.69,2.61,4.48,6.1,-0.74,2.18,258.89,8.95,18.59,0.507529954,0.057,0.0939,0.1057,0.0901,0.00608003,0.00475,0.004310345,-0.0307,-0.0188,0.001659188,-0.002572201,-0.030847,-0.033368
742.00,198804.00,1.78,1000.83,4.00,1988.00,2.4,1.82,2.38,3.1,1.74,2.66,1.79,1.54,0.33,0.05,261.33,9.0433,19.6167,0.49647449,0.0591,0.0967,0.109,0.0929,0.005063672,0.004925,0.005150215,-0.016,-0.0149,0.003459579,-0.002816256,0.010516,0.008773
743.00,198805.00,-1.48,999.35,5.00,1988.00,-1.04,-1.24,-1.29,-1.01,-3.39,-3.69,-1.05,-2.26,1.89,-1.71,262.16,9.1367,20.6433,0.496770255,0.0626,0.099,0.1104,0.0952,0.001347305,0.005216667,0.003415884,-0.0102,-0.0057,0.002555748,-0.002696618,0.008012,0.002882
744.00,198806.00,4.99,1004.34,6.00,1988.00,3.67,6.29,6.24,-0.02,6.3,8.89,5.32,5.05,3.66,4.52,273.5,9.23,21.67,0.471118872,0.0646,0.0986,0.11,0.0917,-0.005397921,0.005383333,0.004255319,0.0368,0.0379,0.002361332,-0.002646697,0.047676,0.045068
745.00,198807.00,0.25,1004.58,7.00,1988.00,-0.19,0.41,-0.32,1.08,-1.5,2.1,0.59,-0.14,-0.04,0.46,272.02,9.3067,22.0233,0.473991535,0.0673,0.0996,0.1111,0.0947,-0.002823128,0.005608333,0.004237288,-0.017,-0.0111,0.001910623,-0.002833901,-0.004458,-0.007393
746.00,198808.00,-2.25,1002.33,8.00,1988.00,-2.2,-2.51,-3.16,-1.79,-3.45,-3.83,-1.75,-1.92,-0.17,-1.71,261.52,9.3833,22.3767,0.496640662,0.0706,0.1011,0.1121,0.095,-0.006239752,0.005883333,0.004219409,0.0058,0.0054,0.001390326,-0.002837588,-0.032488,-0.03729
747.00,198809.00,1.99,1004.33,9.00,1988.00,2.84,2.67,2.87,-4.45,1.9,3.97,4.15,2.12,2.5,1.35,271.91,9.46,22.73,0.477540454,0.0724,0.0982,0.109,0.0917,-0.010001514,0.006033333,0.006722689,0.0345,0.0326,0.001192751,-0.002608375,0.042739,0.040086
748.00,198810.00,-1.30,1003.03,10.00,1988.00,0.56,-1.63,-1.3,-3.02,-2.93,-0.63,-1.07,-3.92,1.82,-0.83,278.97,9.5567,23.07,0.469597189,0.0735,0.0951,0.1041,0.0889,-0.010462473,0.006125,0.003338898,0.0308,0.0273,0.00163151,-0.002312865,0.026891,0.023328
749.00,198811.00,-3.90,999.13,11.00,1988.00,-4.47,-5.79,-3.65,-3.47,-5.28,-1.81,-3.95,-6.8,-0.2,-3.56,273.7,9.6533,23.41,0.47717911,0.0776,0.0945,0.1048,0.0923,-0.007764956,0.006466667,0.000831947,-0.0196,-0.0169,0.001348001,-0.002435042,-0.014355,-0.01977
750.00,198812.00,2.46,1001.60,12.00,1988.00,3.24,1.11,3.46,1.69,3.75,4.96,1.54,2.92,1.24,0.71,277.72,9.75,23.75,0.465283574,0.0807,0.0957,0.1065,0.0918,-0.021405748,0.006725,0.00166251,0.011,0.0039,0.000628121,-0.002291317,0.018553,0.015184
751.00,198901.00,6.65,1008.25,1.00,1989.00,5.24,7.09,6.2,8.77,7.33,10.83,5.38,6.45,3.03,6.18,297.47,9.837,24.1533,0.430769494,0.0827,0.0962,0.1065,0.0903,-0.022360511,0.006891667,0.004979253,0.0203,0.0202,0.000964584,-0.002542386,0.072303,0.069633
752.00,198902.00,0.19,1008.43,2.00,1989.00,0.95,0.75,0.96,-0.22,-1.29,1.14,0.43,-1.16,-0.89,1.19,288.86,9.924,24.5567,0.446778457,0.0853,0.0964,0.1061,0.0935,-0.024823372,0.007108333,0.004128819,-0.0179,-0.0129,0.00117607,-0.002279539,-0.025031,-0.029187
